neg,লঘু পাপ গুরু দন্ড
neg,শাস্তিটা বেশি হয়ে গেলনা?
neg,"সাকিব তোমার অবসর নেয়াই ভালো, এদেশ কখনই গুনির কদর করেনি।"
neg,"শুধু জানতে চাই আকরাম খান যে তাকে মৌখিক অনুমতি দিয়েছিল, তিনি সেটা কোন অধিকার বলে দিয়েছিলেন? আর যদি তার দেয়ার অধিকার থাকেই তবে কেন সাকিবকে নিয়ে এই সমস্যার সৃষ্টী হল?"
neg,সাকিবকে এত বড় শাস্তি দিবে আশা করিনি।এটা বেশী হয়ে গেল!! ১/২ ম্যাচ বা ১ মাস যথেষ্ট ছিল!!
neg,এই নোংরা দেশে সাকিবের মতো ছেলেদের জায়গা নেই। তুচ্ছ কারনে যেদেশ তার ইতিহাসের শ্রেষ্ঠতম খেলোয়াড়কে এভাবে শাস্তি দিতে পারে  অবসর নিয়ে নাওয়া উচিত সাকিবের।
neg,সাকিব এর দুর্ভাগ্য যে সাকিব এইরকম দেশে জন্মেছে।
neg,ব্যাপারটা দুঃখজনক।
neg,দলের বর্তমান পারর্ফমেন্স এমনিতেই নিম্নগামী তার উপর এমন সিদ্ধান্ত।খেলা বন্ধ না করে আর্থিক জরিমানা কিংবা অন্য কোন বিকল্প শাস্তিও দেয়া যেত।
neg,"ওয়াও বিসিবি,জাস্ট ওয়াও!দেশের ক্রিকেটের উন্নয়নের জন্য কি করলেন আপনারা?ঘরোয়া ক্রিকেটের উন্নয়নের জন্য,ভাল একটা ক্রিকেট কাঠামো গড়ে তোলার জন্য আজ পর্যন্ত কোন কাজ করতে দেখলাম না আপনাদের,আছেন শুধু সাকিবের পিছে।সাকিবকে এমন একটা শাস্তি দিতেই সুযোগ খুঁজছিলেন এতোদিন,আপনাদের ব্যর্থতা ঢাকতেই কি এই শাস্তি নয়?"
neg,শাস্তিটা মনে হয় অনেক বেশি হয়ে গেল
neg,এটা বেশী হয়ে গেল। আশা করি ৬ মাসের আগেই আমরা সাকিব কে ফিরে পাব ইনশাাআললাহ ।
neg,রাবিশ
neg,হায়রে মানুষের বিবেক
neg,সাকিবের উচিত ইংল্যান্ডের নাগরিকত্ব নিয়ে ইংল্যান্ড জাতীয় দলে খেলা এদেশের মানুষ তোরে কোনোদিনও মূল্যায়ন করতে পারবে না!!!!
neg,"আমি তাদের ঘৃণা করি যারা টাকার অহংকারে অন্য কে ছোট করে দেখে। তাদের কে মানুষ মনে করে আর অন্যদের চাকর ,ছোট লোক।"
neg,এতো বাঙ্গালির স্বভাব না পারলে ক্ষতি করে
neg,যে গরু দুধ দেয় তার লাথি খাওয়া যায়। প্রথম যখন অপরাধ করেছিল তখন শাস্তি দিলে আজ এ পরিণতি হত না। এর জন্য বোর্ডই দায়ী । বোর্ড নিজেদের অপকর্ম ঢাকতে শাকিবকে বলির পাঠা বানাচ্ছে।
neg,""" """"বাংলাদেশের কর্তা ব্যক্তিরা  প্রতিভাকে উৎসাহিত করতে না পারলেও ধ্বংস করতে ঠিকই পারে।"""" এরা ক্রিকেটের উন্নতি চায় আমি এটা বিশ্বাস করি না । পাপন মিয়ার জন্য দেশের ক্রিকেট খুব একটা সামনে যেতে না পারলেও অনেকদূর পিছিয়ে যাবে সন্দেহ নাই । সময় এসেছে এসব অখেলোয়াড় রাজনীতিবিদদের বোর্ড থেকে সরে যাওয়ার । দেশের সার্থে, ক্রিকেটের স্বার্থে ।"""
neg,"এটাই বাংলাদেশ, এখানে প্রতিনিয়ত কাগুজে নিয়ম- কানুন তৈরি  হচ্ছে, নিয়মের যাতাকলে টেলেন্ট শুধু নষ্ট হচ্ছে কিন্তু কোথায়ও কোন নিয়ম- শৃঙ্খলা দেখতে পাওয়া যায় না। এখন সাকিবের উচিৎ পুরোপুরি অবসরে যাওয়া, সাকিবের দুর্ভাগ্য সে কাগুজে নিয়ম- কানুনের দেশে জন্মেছে।"
neg,শাস্তির মাত্রা টা অনেক বেশী  হয়ে গেছে।
neg,ফহিন্নির ঘরের ফহিন্নি রে....তোরা শোধরাবি না...বারবার হারবি তাও কি আক্কেল আসবে না??
neg,"সাকিব এর এই নিষেধাজ্ঞার জন্য আজকে যারা খুশি হয়েছেন, তাদের প্রতি আমার অনুরোধ, সাকিব সেঞ্চুরি করুক, আর ৫ উইকেট নেক, ম্যান অফ দা ম্যাচ হোক, আপনারা কখনও খুশি হবেন না। সাকিব এর দুর্ভাগ্য যে সাকিব এইরকম দেশে জন্মেছে।"
neg,"আমরা আসলেই খুব ঈর্ষাপরায়ন জাতি। কারো সাফল্য আমাদের মাথা খারাপ করে দেয়, সেটা নিজের ছেলে হলেও.................."
neg,এটা বেশী হয়ে গেল!! ১/ ২ ম্যাচ বা ১ মাস যথেষ্ট ছিল!!
neg,"""বাংলাদেশের কর্তা ব্যক্তিরা  প্রতিভাকে উৎসাহিত করতে না পারলেও ধ্বংস করতে ঠিকই পারে।"
neg,একটি হাস্যকর শাস্তি!
neg,ভবিষ্যতে আর বাংলাদেশের ক্রিকেট দেখতে হবেনা। আমরা তখন বিসিবির রাজনীতিই দেখব।  :/
neg,"সাকিবের পারফরম্যান্স তিন জমিদারের ক্ষমতার পথে বাধা, তাই তাদের কাটা সরিয়ে দিতে বিসিবি ছুরি হাতে নিয়ে বসলো।"
neg,মরার দেশে প্রতিভাবানের কোন দাম নাই!
neg,কাজটা ঠিক হয়নি। বি সি বি এর ও অনেক দোষ আছে।
neg,সাকিবের ক্যারিয়ার মনে হয় এখানেই শেষ ।
neg,সাকিবকে বিরুদ্ধে একপেশে শাস্তির নিন্দা জানাই।
neg,যারা ক্রিকেট দেখেন ! তারাই বলতে পারবেন- পাপন বোর্ডে আসার পর থেকে যত অনিয়ম লেগেই আছে ! তাহলে দোষটা কার ??
neg,আসলে আমাদের সমস্যা হলো আমরা কারো ভালো সহ্য করতে পারি না । বাংলাদেশ ক্রিকেটকে ধ্বংসের জন্য একজন পাপনই যথেষ্ট ।
neg,ক্ষতি হইল বাংলাদেশের।
neg,ডিসিশনটা ভালো হয় নাই।
neg,"আমার মনে হয় বোর্ডের কুকুর ছানা গুলা অন্যদের মত সাকিবকে পা চাটাইতে পারেনা বইলাই ওর উপর যত ক্ষোভ! সামনে বিশ্ব কাপ, এই ছয় মাস ক্রিকেট থেকে সাকিবকে দূরে রাখলে কার লাভ????"
neg,বেহায়া বাঙ্গালী ওর খেলা দেখবার জন্যই আবার টিভির সামনে বসে থাকবে !!!!!
neg,ছয় মাসের জন্য নিষিদ্ধ হলেন সাকিব!!!!ক্ষতি কার? সাকিবের নাকি বাংলাদেশের?
neg,একটা ভালো প্লেয়ারকে এভাবে ছয়মাস ঘরে বন্দি করে রেখে বিসিবি তার প্রতি খুবই অন্যায় করেছে । সাকিবের প্রতিভা নষ্ট করার কোন অধিকার বিসিবির নেই ।
neg,যেহেতু সাকিব বিসিবির কথায় দেশে চলে আসছে তাই তাকে এরকম শাস্তি দেওয়া উচিত হয়নি।এরকম শাস্তি দেয়া ক্ষমতার অব্যবহার করা হয়েছে।
neg,"সন্তানকে পিতা মাতা শাসন করবে এটা স্বাভাবিক,কিন্তু মাত্রাতিরিক্ত শাসনে সন্তান বখে যায়."
neg,এটা বিবিসি অন্যায় ভাবে সাকিব কে ৬ মাস নিষিদ্ধ করেছে। পাপন কে বিবিসির সভাপতি থাকার দরকার নাই। পাপনের জন্য বাংলাদেশের ক্রিকেটের এমন অবস্থা ।
neg,"জাতি হিসেবে আমরা অনেক দিক থেকেই পিছিয়ে ,খামোখা ক্রিকেটে ভালো করে কি হবে?"
neg,"সাকিবের সাথে এমন আচরণ করে এদেশের ক্রিকেট কেই শুধু ক্ষতি করে নাই , এদেশের অগণিত ক্রিকেট সমর্থকের মনে আঘাত করেছে বিসিবি ।"
neg,নাজমুল হাসান যতদিন পদত্যাগ করবেনা ততদিন বাংলাদেশ টিম ভালো মানের ম্যাচ উপহার দিতে পারবেনা ।
neg,সাকিবকে লঘু পাপে গুরু দন্ড দেওয়া হয়েছে । এর ফলে বাংলাদেশের ক্রিকেট দলের মেরুদন্ডে চিড় ধরেছে বলে আমি মনে করি।
neg,"সাকিব ৬মাসের জন্য নিষিদ্ধ হওয়ায় আমি ব্যথিত। এর ফলে দেশ ক্ষতিগ্রস্ত হল,একজন ভালো খেলোয়াড় হিসেবে তার ক্যারিয়ার ক্ষতিগ্রস্ত হল।"
neg,এই পাপন সভাপতি হওয়ার পর থেকে ক্রিকেটের দুরবস্থা
neg,মানি না।
neg,শাস্তিটা একটু বেশি হয়ে গেছে।
neg,পাপন পাগল হয়ে গেছে
neg,"সাকিবের শাস্তি পাওনা ছিল, তবে বিসিবি থেকে তাকে যে শাস্তি দেওয়া হয়েছে তা মাত্রাতিরিক্ত।"
neg,শাস্তিটা বেশিই হয়ে গেল। সাকিবকে আমরা হারাতে চাই না ।
neg,উচিৎ হয় নাই।
neg,সে তার ইচ্ছে মত চলতে পারে না।
neg,তামিমকে বাদ দিতে পারেনা অন্যের উপর নির্যাতন।
neg,এভাবে ক্রিকেটের দলের কত সর্বনাশ করে শান্ত হবে বি.সি.বি.|
neg,সাকিব কে চাই খেলাতে.সাকিব ছাড়া মানি না
neg,ক্যারিয়ার টা ধ্বংস করে দাও ।ভালো হবে । :/
neg,"সাবাস বাংলাদেশ সাবাস বাঙ্গালি, এটাই তো নিয়ম কেউ উপরে উঠতে চাইলে তাকে নিচে টানে নামানো"
neg,এই বিসিবি বাংলাদেশ ক্রিকেট কে ধ্বংস করে দিবে।
neg,খারাপ সিদ্ধান্ত
neg,Wastandis এর সাথে খেলা না জিতলে শালা পাপন রে জুতা পেটা কইরা বিসিবি পদ থেকে বের করে দিলে ভালো হবে৷
neg,বিসিবি যখন দোষ করে তখন তো কোনো শাস্তি দেওয়া হয় না। তারা কেমন পরিচালক মাত্র ২ বছর বিপিএল আয়োজন করার পর আর আয়োজন করতে পারেনা
neg,এতে করে দেশের ক্রিকেটের অনেক বড় ক্ষতি হবে
neg,শাকিবের যেমন দোষ আছে তেমনি BCB এরো দোষ আছে....
neg,এদের এখনই ক্রিকেট বোর্ড থেকে বাদ দেয়া দরকার। তা না হলে জনগণ এদের কখনো ক্ষমা করবে না।
neg,যা বুঝলাম ক্রিকেট বোর্ড এ বেশ কিছু আবর্জনা আছে যারা সাকিব ভাল করুক সেটা চায়না ।
neg,একটু বেশি হয়ে গেছে ৷জাতীয় দলের শাস্তিটা কমিয়ে লীগ খেলার ব্যাপারে আরো কঠোর হওয়া উচিত ছিল
neg,"বাংলাদেশের একমাত্র বেয়াদব খেলোয়াড় থাকলে তার নাম পড়বে,,,,,,,,,সাকিব আল হাসান"
neg,"সরি সাকিব, আপনি যাদের জন্য এত কিছু করলেন বরং তারাই আপনকে টিজ করছে শুধু আপনাকে নয় আপনার বউ-কন্যা এবং মা বোনকেও ছাড় দেয় নাই..।। আমরা দেশের কৃতি সন্তানদের সম্মান দিতে জানি না। খালি আছি, কিভাবে তাকে পদে পদে অপমান করা যায়, কিভাবে তার ফ্যামিলিকে কটুক্তি করা যায়, এই ধান্দায় থাকি। নিজে উপরে উঠতে না পারলে কি হইসে, কিভাবে অন্য মানুষকে টেনে নীচে নামতে পারি এই চেষ্টায় থাকি।"
neg,"আপনি একজন অহংকারী মানুষ। ম্যাক্সিমাম মানুষের কাছে আপার বডি ল্যাংগুয়েজ, আপনার কথাবার্তা মোটকথা আপনার ব্যাবহার বিরক্তিকর। আপনার সকল সফলতা ঢাকা পরেছে আপনার ব্যাবহারের নীচে।"
neg,শুধু বেইমান না। ভাল একটা বেয়াদব
neg,যারা সাকিব কে ভালবাসে না তারা বাংলাদেশকে ভালবাসে না
neg,যারা শাকিব ভাই কে ঘৃণা করে তারা আসলে বাংলাদেশের সেরা আবালের দল
neg,"নিজের স্ত্রী এবং বাচ্চাকে মন থেকে যতটা ভালবাসেন,ঠিক তেমনি নিজের ভক্ত,সমর্থকদেরকেও ভালবাসতে শিখে নিয়েন।শুধু বিশ্বসেরা অলরাউন্ডার হলেই হবেনা,নিজের ভিতরে যেই অহংকারটা আছে ওটা ঝেড়ে ফেলতে হবে।"
neg,"আপনাকে কেউ বেয়াদব বললে আমি তার প্রতিবাদ করতাম,কিন্তু এখন আর করব না।কারণ যার যা প্রাপ্য তাকে তাই বলা উচিত।"
neg,সাকিব কে অনুসরন করে বেয়াদবি ছাড়া কিছুই শিখা যাবে না
neg,আগের সাকিব কে আমরা মনে হয় আর দেখতে পারবো না…
neg,"অপরাধ কম-বেশী সবাই করে , কিন্তু সাকিব করলে মিডিয়া এতো লাফালাফি করে কেন"
pos,শৃঙ্খলা খেলারই অংশ ।
pos,আমি চাই দেশের ক্রিকেট সামনের দিকে এগিয়ে যাক।
pos,শৃঙ্খলা রক্ষায় কোনো ছাড় নেই
pos,"প্রত্যাশিত শাস্তি, যাক শেষে এসেও বিসিবি (তারা কম দায়ী নয়) এমন সিদ্ধান্ত নেওয়াতে ভবিষ্যত ""ক্রিকেট বাংলাদেশ"" কে রক্ষা করল।।।"
pos,একজন ভালো খেলোয়ারের কাছ থেকে অন্য খেলোয়ারেরা নিয়ম শৃঙ্খলা আশা করে । নতুনরা তাদেরকে অনুসরন করে ।
pos,"এ দেশের কেউ একবার বিখ্যাত হলে সে যে কোন খারপ কাজ করতে পারে, তার জন্য তাকে শাস্তি দেয়া দরকার এটা এ দেশের মানুষকে বুঝানো যায়না। সে জন্য ঐ সকল বিখ্যাত লোক একের পর এক অপরাধ করে যায়।"
pos,আকাম করল সাকিব আর আপনি বোর্ডের পিছনে লেগে গেলেন কারন টা কি ? আমাদের জতগুলা সম্মানজনক বিজয় আছে সব সাকিব ছাড়া ।
pos,এদেশের আনাচে কানাচে হাজার হাজার সাকিব আছে . আমাদের দরকার তাদের বের করে আনা !!!
pos,ওটি ছিল সাকিবের এজেন্ডা। ওর যা প্রাপ‌্য তাইই পেয়েছে। আমি ওকে খুব কাছ থেকে দেখেছি বহুবার।
pos,"নিয়ম নীতির চেয়ে আবেগ বড়ো ? সাকিব যে কতটুকু উদ্বত তার প্রমান, তাকে আর কতবার দিতে হবে ?"
pos,যে যত তাড়াতাড়ি বাড়ে; সে ততো তাড়াতাড়ি ঝরে পরে। উচিৎ শিক্ষা
pos,"যে যাই ভাবুক , অবশ্যই স্বীদ্ধান্তটি সঠিক ।"
pos,বাঙালীরা  কোন দিন কোন মহারথিকে ভয় করেনি । বিসিবিকে ধন্যবাদ । এ দৃষ্টান্ত  সূ-শৃংখল জাতীয় দল গঠনে গুরূত্বপুর্ণ ভুমিকা রাখবে ।
pos,সাকিব ছয় মাস না খেললে টিমের ক্ষতি নেই বরং এখন যদি ওর অহংকার একটু কমে!!
pos,এটা খুব দরকার ছিল।ধন্যবাদ বিসিবি।
pos,"ভালো সিদ্ধান্ত। সবার জানা উচিত প্লেয়ারের চেয়ে টিম বড়, টিমের চেয়ে দেশ বড়।"
pos,আমি সাকিবের শাস্তির পক্ষে।
pos,আপনি ভাল প্লেয়ার বলে সবসময় পার পাবেন না। দৃষ্টান্তমুলক শাস্তি হওয়াতে আশা করি ভবিষ্যতে শোধরাবে। আর যদি না শোধরায় তবে আজীবন নিষিদ্ধ করতে হবে। আমি ও তার খেলার ভক্ত। কিন্তু শৃংখলা সবার আগে।
pos,ভাল সিদ্ধান্ত।
pos,"সাকিব  আসলে কিছুতেই ঠিক হচ্ছিল না , এই শাস্তি ওর প্রাপ্য ছিল ।"
pos,"মাঝে মাঝে আমাদের কঠোর হওয়া উচিত, তা না হলে সাকিব এর মতো খেলোয়ার রা নিয়ন্ত্রণ এর বাইরে চলে যায়।"
pos,"যে যাই ভাবুক , অবশ্যই স্বীদ্ধান্তটি সঠিক । সাকিব গত দুই বছর থেকে জাতিয় দলে যে পারফর্মেন্স করেছে তাতে তার প্রতি নুন্যতম আগ্রহ অবশিষ্ঠ নেই ।"
pos,"ঠিক বলেছেন, তাই করা উচিৎ ।"
pos,"ওর মতো হাজার সাকিব বাংলাদেশের মাটি জন্ম দেয় । সাকিব এর জন্য বাংলাদেশ , বাংলদেশের জন্য সাকিব অপরিহারয না ।"
pos,সত্যটাকে মেনে নিতে হবে এখন যদি ওর অহংকার একটু কমে
pos,সঠিক সিদ্বান্ত বলে মনে করি
pos,সাকিবের শাস্তি আরো কঠোর হওয়া উচিত। আমরা না বুঝেই মাঝে মধ্যে সাফাই গাই। গত এক বছরে কমপক্ষে ৫০টি শাস্তিযোগ্য অপরাধ করেছে সাকিব।
pos,খুব খুশি হলাম এই জন্যে যে সাকিব কে শাস্তি দিয়েছে : এটা নিয়ে অনেকে রাগ করছেন : আমি বলি এমনটা সাকিবের জননে দরকার  ছিলো : জীবন অনেক দিনের আর খেলবে আরও দশ বচর :এই  শাস্তি ওকে শোধরাতে সাহায্য  করবে : দেশ দশ এবং ক্রিকেটের জন্য ভাল
pos,শাস্তিটা ওর প্রাপ্যই ছিল |
pos,বিসিবি কে সাধুবাদ জানাই এই কঠিন কিন্তু বাস্তবমুখী পদক্ষেপ নেয়ার জন্য।
pos,"এখনই সময় এই সকল উদ্ধত , অহংকারীদের লাগাম টেনে ধরার না হলে আমাদের ক্রিকেট চিড়িয়াখানায় পরিণত হবে যখন যার যা খুশি মন্তব্য করবে যা খুশি করে বেড়াবে।"
pos,দুষ্টু গরুর চেয়ে শূন্য গোয়াল ভালো
pos,সাকিবকে আজীবনের জন্য নিষিদ্ধ করা গেলে সবচেয়ে ভাল হত।
pos,নারায়ণগঞ্জ আর নোয়াখালী পর আরেকটা সঠিক বিচার পাইলাম।
pos,"বাংলায় যে একটি প্রবাদ আছে, দূর্জন বিদ্বান হলেও পরিত্যাজ্য, সাকিবই তার জ্বলন্ত প্রমাণ। আমি মনে করি, বিসিবি খুব ভাল এবং যুগোপযোগী সিদ্ধান্ত নিয়েছে।"
pos,আমি মনে করি খুবি ভাল সিদ্ধiন্ত ।
pos,আমি আপনার সাথে একমত। বেশি বড় মনে করে ফেলেছিল নিজেকে। অহংকার পতনের মূল
pos,অপরাধী যেই হোক তার শাস্তি হওয়া উচিৎ। এখানে সাকিবের  সাথে ষঢ়যন্ত্র বলে কথা নেই অপরাধের শাস্তি হয়েছে।
pos,বিসিবি শাস্তি দিয়ে ঠিক করেছে ।
pos,সঠিক সিদ্ধান্ত। আমরা সুশৃঙ্খল একটি বাংলাদেশ দল চাই।
pos,ধন্যবাদ নাজমুল হাসানকে। আমি মনে করি সঠিক সিদ্বান্ত নিয়েছেন।
pos,খুব ভাল হয়েছে
pos,"ধন্যবাদ জনাব পাপন। নিয়ম ভঙ্গ করা যে মহা অন্যায়, সেটা আপনি হাড়ে হাড়ে শিখিয়ে দিলেন।"
pos,আমরা বুঝতে পারছি দেশে পরিবর্তনের হাওয়া লেগেছে। ইন্সপেক্টর বশির ও দেখিয়ে দিলেন সাহস কাকে বলেন।মানে দেশের জনগণ এখন তার অধিকার সম্পর্কে সচেতন হচ্ছে। এই প্রথম আপনার কাজের জন্য আপনাকে ধন্যবাদ দিলাম।
pos,আপনি সাকিব কে টিম ওয়ার্ক কাকে বলে শিখিয়ে দিলেন।
pos,আপনি তাকে যেভাবে শাস্তি দিয়েছেন তা ঠিক আছে।
pos,সাকিবের শাস্তি আরো গুরুতর হওয়া উচিৎ ছিল
pos,আমি একমত বিসিবির  সাথে । সাকিবের শাস্তি আরো গুরুতর হওয়া  উচিত । ধন্যবাদ বিসিবিকে ।
pos,এই  সিদ্ধান্ত। বাংলাদেশের ভবিষ্যৎ  ক্রিকেটের জন্য ভাল ।
pos,প্রশাসনের প্রতিটি ক্ষেত্রেও যদি এরকম শৃঙ্খলা ভঙ্গের জন্যে শাস্তি নিশ্চিত করা হয় তাহলে এটা সত্যিই সোনার দেশ হবে।
pos,আমি একমত বিসিবির  সাথে । সাকিবের শাস্তি অারো গুরুতর হওয়া  উচিত । ধন্যবাদ বিসিবিকে ।
pos,দেশের সবচেয়ে স্বনামধন্য ক্রীড়াবিদের বিরুদ্ধে শাস্তিমুলক ব্যবস্থা নিয়ে বিসিবি তার জাতীয় খেলোয়ারদের ক্ষেত্রে সীমা লংঘনের একটি সুনির্দৃষ্ট মাপকাঠি নির্ধারণ করেছে।
pos,ঠিকই আছে শাস্তিটা মোটেও বেশী হয়নি। একজন সাকিব না থাকলে আর একজন সাকিব তৈরী হবে কিন্তু শৃংখলা ভংগকারী বেয়াদব যেন আর একটাও তৈরী না হয়।
pos,তীব্র প্রতিবাদ জানাই এর। অভিভাবক সংস্থা হিসেবে বিসিবি পূর্ণ ব্যর্থ। বিসিবির বিচার চাই।
pos,সাকিবের শাস্তি একটু বেশি হলেও খারাপ কিছু হয়নি।
pos,সাকিব আল হাসান আমাদের ভালোবাসা আর বিসিবির প্রশ্রয়ে নিজেকে আইনের উর্দ্ধে ভাবতেন। বিসিবিকে ধন্যবাদ।
pos,এই সাজা তার প্রাপ্য। খেলোয়ারদের জন্য শৃঙ্খলা থাকা উচিৎ।
pos,আমি ত খুব খুশি
pos,আমরা সুপার ম্যান sakib ke তার জায়গায় ফিরিয়ে আনবই
pos,আমি তাকে ভালো বাসি তবে আমি এ রায়কে স্বাগত জানাই।
pos,ওর মত খেলোয়ারের জন্য এটাই দরকার
pos,সাকিবের ভালোর জন্যই শাস্তিটা দরকার ছিল। আশা করি এ শাস্তিতে সাকিবের বোধোদয় হবে।
pos,"এটা সাকিব এর পাওনা ছিল। বোর্ড কে সাধুবাদ জানাই। সাথে সাথে আরেকটা কথা স্মরণ করিয়ে দিতে চাই যে, সবাই যেন শাস্তি পায় অপরাধ করলে।"
pos,উপযুক্ত শাস্তি পেয়েছে সাকিব।
pos,ঠিক বিচার ।
pos,সঠিক বিচার হয়েছে।
pos,ঠিক আছে।
pos,এটা অবশ্যই ভালো খবর
pos,ধন্যবাত বিসিবিকে
pos,"সাবাশ বিসিবি, চমৎকার একটি সিদ্ধান্ত নেওয়ার জন্য ধন্যবাদ। তবে আরও বেশি খুশি হতাম যদি আকরাম খান নামের ঐ আবাল টাকে অপসারন করা হতো"
pos,একদম সঠিক সিদ্ধান্ত। বেশি বেড়ে গেলে পরিণতি এরকমই হওয়া উচিত।
pos,সাকিব না থাকলেও বাংলাদেশ ভালো খেলবে
pos,"ভাই হয়ত হাজরো কমেন্ট এর মাঝে আমার কমেন্টা চোখে পড়বে না, কোটি ভালোবাসা আর ভক্তের মাঝে হয়তো আমায় দেখা যাবে না। তবুও মন থেকে বলছি। আমি আপনাকে অনেক ভালোবাসি ভাই। আমি আপনাকে অনেক মিস করি। হয়ত কোনদিন কাছ থেকে আপনাকে ছুয়ে দেখার ভাগ্য আমার হবে না, তবুও আমি দূর থেকে আপনাকে ভালোবেসে যাব। I"
pos,আমি চাই বাংলার টাইগার রা প্রথম ওয়ানডে জিতে বিশ্ববাসীকে জানান দিতে যে আমরা ই বাঘ।
pos,সাকিব ভাই আপনি ভালো খেলেন। আমি আপনাকে অনেক পছন্দ করি।
pos,"বস্ তুমি ভালো খেলেও তোমায় ভালোবাসি,, খারাপ খেলে আরো বেশি ভালোবাসি। যাতে তুমি ভাল খেলতে পার।অনেক ভালোবাসি তোমায় বস্,,,"
pos,"গাইজ! একটা কথা আছে না? শাসন করা তারই সাজে, সোহাগ করে যে। সাকিব অহঙ্কার আর বেয়াদবি দুইটাই ডিজার্ভ করে। এই দুইটা জিনিস সাকিব করলে মানায়।"
pos,সাকিব আল হাসান আমাদের গর্ব!
pos,"বস তোমার কোন তুলনাই হয়না,, তুমি তো একজন #legend... তুমি আছো বলে বাংলাদেশ #cricket,, তুমি যেদিন হরিয়ে যাবে,, হরিয়ে যাবে অনেক #cricket ভক্ত,,"
pos,"দিনের পর দিন খেলে যাচ্ছেন, আর একে একে জয় করে নিচ্ছেন প্রতিটি মানুষের মন।"
pos,"স্বাভাবিকভাবে বলা যায়, বাংলাদেশের ক্রিকেট বদলে দেওয়ার মূল কারিগর তিনি।"
pos,"তিনি তো শুধু বোলার না, ব্যাটসম্যানও। আবার শুধু ব্যাটসম্যানও না, বোলারও। শুধু ব্যাটসম্যান আর বোলারই না, দুইয়ে মিলিয়ে অলরাউন্ডার ও। শুধু অলরাউন্ডার হলেও হতো, তাতে আবার বিশ্বসেরা ও। তারপরও তিনি নিরহংকারী, দেশপ্রমিক, নিষ্ঠাবান, কর্তব্যপরায়ণ, ধৈর্যশীল- আরো অনেক কিছু।"
pos,"এভাবেই দেশের জন্য লড়ে যান তিনি, নিজের জন্য না।"
pos,"মূলত তাঁর প্রয়াসেই বাংলাদেশ ক্রিকেটে এতকিছু পেয়েছে। তাঁর হাত ধরেই বাংলাদেশ একদিন স্বপ্নের সোনালি সিঁড়ি বেয়ে বিশ্বকে দেখিয়ে বিশ্বকাপ নিয়ে আসবে, আর সারা বিশ্ব সাকিবের নামে বিজয়ের স্লোগান দিবে"
pos,সাকিব কুত্তা সবার কাছে কিন্তু আমার কাছে ও আমার জন্মভূমির গর্ব
pos,"আমার চোখে দেখা,বাংলাদেশ ক্রিকেট ইতিহাসের সর্বকালের সেরা খেলোয়াড়,আমার ফেবারিট player,সাকিব আল হাসান"
pos,সাকিবের জন্য বাংলাদেশ নামক দেশটি সবচেয়ে বেশি পরিচিতি লাভ করেছে
pos,সাকিব আল হাসান যার হয় না কোন তুলনা। সে দেশকে নিয়ে গেছে এক অন্য উচ্চতায়।
pos,একমাত্র সাকিব ভাই এর কারনে আজ বাংলদেশ ক্রিকেট বিশ্বে মাথা উচু করে দাড়াতে পারছে।
pos,সাকিব বস আপনার কোনো তুলনা হয় না।।সত্যি অতুলনীয় বেচে থাকেন সারা বিশ্বের মানুষের মাঝে বেচে থাকো ১৬ কোটি মানুষের মাঝে
pos,"বেয়াদবিকে যদি বাহিরের প্লেয়ার ভয় পায়,তাহলে মাঝে মাঝে বেয়াদব হতে হয়.আমরা মাঠে সবসময় এই বেয়াদব টা কে দেখতে চাই,বসস"
pos,অনেক খেলোয়াড় আসবে যাবে তবে সাকিব আল হাসান আর দ্বিতীয়টা আসবে না
pos,সাকিব আল হাসান এর মত প্লেয়ার আর ১ টাও নাই।।।
pos,"যতজনই যত কথা বলুক আমার চোখে বাংলাদেশে হাজার বছরের শ্রেষ্ঠ ক্রিকেটার সাকিব ভাই,স্যালুট বস"
pos,ভালবাসার আরেক নাম সাকিব আল হাসান
pos,সাকিব আল হাসান সত্যিই একজন মহান ক্রিকেটারের নাম।
pos,অনেকের মাঝে অন্যতম খেলোয়ার সাকিব। তোমায় নিয়ে গর্বিত আমরা
pos,বাংলাদেশ আমাদের প্রাণ.. সাকিব আমাদের অহংকার
pos,"সব কিছু ভুলে নতুন করে আমাদের মুখে হাসি ফুটান...কি ঘটেছে তা আমরা জানিনা, জানতেও চাইনা... শুভ কামনা রইল আপনার জন্য এবং বাংলাদেশ টিমের জন্য…"
pos,"এটা বুঝতে হবে সাকিব শুধু বাংলাদেশ দলের একজন খেলোয়াড় না সে ক্রিকেটের আইকন, তাকে নিয়ে গর্ব শুধু আমরা করি না বিশ্বের অনেক দেশ তাকে নিয়ে গর্ব করে । তারা সাকিবকে মডেল বা উদাহরণ হিসেবে তুলে ধরে । বাংলাদেশের ক্রিকেটের এতো সম্মানের সব চেয়ে বেশী অবদান সাকিবের ।"
pos,আগামীর পথচলায় তোমার নৈপুন্যটুকু দেখতে চাই। তোমার হাতের বলটা করবে বিভিন্ন রংয়ে রঙ্গিন আর ব্যাটে ফুটাবে আলোকিত ফুল।
